15 53 21.9325,-21 58 16.450,8.42,0.396
20 32 01.8280,14 16 27.902,8.42,0.616
19 01 42.9529,03 23 21.042,8.42,0.218
19 15 42.7881,-71 08 28.052,8.42,0.501
03 05 26.5499,48 00 42.756,8.42,0.287
22 46 06.6006,-13 50 09.724,8.42,1.174
05 17 22.7876,49 20 40.998,8.42,1.126
11 41 37.8005,-67 54 51.762,8.42,0.548
18 00 23.8731,-06 36 57.601,8.43,0.294
08 09 06.2126,51 18 59.938,8.43,0.4
01 20 32.2018,-11 28 02.528,8.43,0.791
16 37 17.2350,51 20 17.811,8.43,0.215
02 37 11.3623,-03 54 28.545,8.43,0.49
11 04 27.4680,57 20 05.526,8.43,0.505
14 02 58.6735,-06 30 37.680,8.43,0.446
23 29 53.5500,50 46 38.898,8.43,0.878
13 58 20.0311,18 56 39.510,8.43,1.28
10 36 46.2599,-06 53 33.051,8.43,0.526
18 18 46.8842,82 18 29.956,8.43,1.008
18 19 21.8140,-15 36 46.056,8.43,1.846
06 46 38.1997,-06 34 00.293,8.43,-0.004
12 10 03.2467,-16 30 30.117,8.43,1.088
00 27 31.4553,14 25 32.546,8.43,1.588
09 46 00.6424,76 42 38.760,8.43,0.437
02 01 23.0469,50 10 15.075,8.43,1.41
01 43 32.3030,-19 24 12.832,8.43,0.564
15 23 10.7675,-03 16 03.338,8.43,1.073
00 40 03.9163,-13 53 05.236,8.43,1.086
20 02 27.5550,-52 53 12.067,8.43,0.58
20 49 29.6292,-08 39 07.689,8.43,0.611
12 16 36.0491,-14 28 52.593,8.43,0.484
00 20 28.3747,-61 42 04.119,8.43,1.016
03 21 23.7434,-52 51 19.603,8.43,0.73
12 21 21.0289,-54 30 05.691,8.43,0.308
05 03 23.0454,50 37 58.109,8.43,2.1
16 50 29.8200,-03 37 38.724,8.43,0.147
21 30 38.8530,-63 06 24.463,8.43,0.545
05 03 25.6164,25 46 10.430,8.43,0.68
16 35 57.9713,-53 07 57.999,8.43,1.304
19 14 31.5363,-62 13 45.165,8.43,0.508
14 11 17.9081,-66 24 28.439,8.43,0.061
18 18 55.3882,-45 27 59.417,8.43,0.979
16 24 20.3827,-77 27 47.797,8.43,0.471
22 16 48.3512,-07 08 55.067,8.43,0.546
02 54 02.7183,-48 43 36.738,8.43,0.523
09 43 38.1015,00 29 12.848,8.43,0.418
10 06 53.5816,54 48 54.432,8.43,1.484
07 29 31.4133,-13 28 30.922,8.43,1.23
11 54 35.3589,19 25 40.309,8.43,0.76
10 17 57.9280,-03 49 26.328,8.43,0.403
12 29 52.1908,51 35 17.692,8.43,0.222
16 29 31.1382,-56 47 55.592,8.43,1.041
20 37 46.4976,51 27 55.674,8.43,0.016
21 09 52.0069,53 44 32.464,8.43,0.493
11 43 36.4553,-56 46 16.261,8.43,0.071
13 35 43.6614,52 43 47.222,8.43,0.401
13 26 46.4140,-74 11 19.721,8.43,0.006
06 34 27.0892,-07 57 01.200,8.43,1.195
15 22 57.8220,-77 31 47.001,8.43,0.614
08 09 53.9125,-43 42 52.281,8.43,-0.093
22 00 00.4402,-68 48 55.077,8.43,1.457
17 08 49.5040,-05 11 30.172,8.43,0.402
02 27 10.9541,03 09 23.730,8.43,0.739
05 10 47.5597,-05 10 11.100,8.43,-0.053
05 53 35.3385,01 44 35.690,8.43,0.227
00 04 30.1685,-06 57 55.214,8.43,0.611
09 56 49.5078,-05 47 04.058,8.43,0.537
05 56 16.6170,-54 10 00.332,8.43,1.01
07 48 50.2188,-76 46 23.435,8.43,0.221
02 59 37.1539,-09 24 59.792,8.43,0.5
13 01 42.2412,-48 29 04.252,8.43,1.038
02 16 23.5124,00 49 57.820,8.43,1.129
11 19 21.0432,-73 09 15.589,8.43,1.331
15 25 01.3030,01 30 34.961,8.43,1.564
21 03 08.5770,-11 02 53.633,8.43,0.018
22 56 57.5388,12 51 40.579,8.43,1.309
18 07 36.6421,58 58 31.330,8.43,0.56
08 06 43.3855,-43 48 31.795,8.43,-0.058
09 11 25.5422,12 53 27.907,8.43,1.2
12 24 59.5891,-68 26 06.151,8.43,0.468
08 04 42.7744,24 19 48.530,8.43,0.727
18 00 07.5863,59 31 31.333,8.43,0.087
10 43 05.0407,57 57 21.241,8.43,1.147
21 04 22.1938,31 40 14.311,8.43,0.385
23 57 48.3630,18 42 48.879,8.43,0.281
05 23 37.0005,-45 01 51.470,8.43,-0.081
18 51 39.8981,07 09 22.630,8.43,0.262
19 51 01.4399,-02 51 38.718,8.43,0.692
08 11 34.0711,-67 21 18.387,8.43,0.993
18 18 35.3038,04 09 43.983,8.43,1.095
17 37 22.2821,11 18 24.956,8.43,0.461
09 59 10.6911,-45 00 22.449,8.43,1.12
06 14 47.1067,-00 32 29.497,8.43,0.939
22 34 07.0745,09 25 41.195,8.43,0.508
17 03 42.7884,-61 57 01.227,8.43,1.547
22 50 47.1471,-65 42 51.769,8.43,0.74
12 23 45.7359,-65 42 41.025,8.43,1.809
07 56 33.1633,-67 46 22.425,8.43,0.541
11 04 52.5621,-37 42 13.328,8.43,0.058
07 23 51.9620,-70 46 21.459,8.43,-0.006
00 34 09.0647,57 05 55.825,8.43,0.026
14 55 20.7123,-60 31 06.051,8.43,1.247
01 48 14.7604,02 42 41.120,8.43,0.515
11 14 25.0791,-69 31 52.239,8.43,1.469
15 49 17.8414,-04 57 41.302,8.43,0.06
13 20 30.5291,-45 40 36.907,8.43,0.197
09 31 01.4176,-66 02 03.501,8.43,1.091
12 54 26.8956,-07 36 37.345,8.43,0.306
22 28 45.8173,-72 28 16.503,8.43,1.127
07 24 56.4641,-07 36 13.789,8.43,0.249
10 35 56.5774,30 24 01.948,8.43,1.029
07 56 16.3251,05 49 28.410,8.43,-0.032
08 17 22.5049,52 55 34.629,8.43,0.363
09 08 56.4196,-35 18 47.465,8.43,0.259
14 17 09.8171,-68 24 25.446,8.43,-0.04
09 30 05.8671,24 40 50.043,8.43,1.024
21 30 56.4134,12 33 19.351,8.43,1.728
19 03 33.5633,-72 23 29.773,8.43,0.553
14 07 35.3075,30 58 41.147,8.43,1.09
11 15 21.5018,12 20 55.329,8.43,0.357
15 53 55.9217,04 26 03.021,8.43,1.085
02 47 11.3034,36 33 48.665,8.43,0.02
21 23 43.5749,04 21 54.122,8.43,0.387
18 27 37.0088,02 22 59.388,8.43,0.59
07 44 56.7328,-40 27 46.056,8.43,-0.034
04 49 56.1900,09 29 22.651,8.43,0.609
05 05 21.6626,34 16 16.662,8.43,0.34
08 22 59.5714,-57 08 02.022,8.43,0.413
08 52 49.6595,-58 31 01.095,8.43,1.021
10 09 54.1259,-65 08 57.667,8.43,0.02
10 14 25.6748,-35 15 18.473,8.43,0.285
22 09 12.3697,83 34 54.867,8.43,1.034
01 05 34.1416,12 28 07.318,8.43,0.376
15 59 21.5051,-37 31 47.927,8.43,0.421
12 31 29.1935,-40 16 28.036,8.43,0.283
03 35 26.4171,35 28 47.721,8.43,0.984
10 58 15.4012,61 57 02.524,8.43,0.604
03 20 58.1760,-33 33 22.538,8.43,0.53
18 40 05.6686,-37 30 18.680,8.43,0.506
20 04 46.5154,-48 09 38.402,8.43,1.357
15 37 18.1128,-00 09 49.380,8.43,0.62
12 51 15.6436,-50 16 01.193,8.43,0.47
10 21 55.3057,-62 02 10.044,8.43,0.997
12 39 14.4878,-69 32 31.189,8.43,0.02
18 07 02.7732,28 23 41.162,8.43,0.673
13 59 25.8100,05 42 15.166,8.43,0.435
09 13 06.3510,40 53 11.867,8.43,1.488
10 25 24.4519,05 51 56.621,8.43,0.378
13 39 24.1219,-30 53 08.423,8.43,1.319
12 34 53.3760,24 30 55.068,8.43,0.972
19 46 52.8151,18 52 54.695,8.43,0.4
03 04 56.7405,-57 24 24.217,8.43,0.5
17 41 07.3332,16 27 52.267,8.43,0.146
17 11 33.6810,16 24 39.252,8.43,0.99
22 49 17.3090,15 16 32.559,8.43,0.683
12 40 26.1934,-53 52 13.760,8.43,1.137
03 18 35.4785,-38 18 08.290,8.43,1.096
17 45 31.9463,-59 40 56.437,8.43,0.426
21 26 34.7366,22 56 59.355,8.43,1.062
03 33 05.1782,-46 46 46.774,8.43,0.818
14 04 12.6962,37 11 50.915,8.43,1.032
08 47 13.0823,-30 28 30.161,8.43,0.979
06 43 30.6973,-29 38 07.503,8.43,0.384
07 51 06.2284,47 08 03.167,8.43,0.621
00 35 53.1192,21 19 39.496,8.43,0.505
16 53 17.0725,22 43 16.141,8.43,0.494
03 17 03.9068,28 29 03.534,8.43,0.515
09 33 16.2621,09 10 06.670,8.43,-0.2
12 13 52.8712,-55 12 26.891,8.43,0.623
14 49 55.6760,-24 13 11.738,8.43,0.424
22 33 41.9997,25 06 13.991,8.43,1.021
19 19 05.0271,10 02 44.537,8.43,0.2
12 12 02.9051,-49 49 16.764,8.43,0.97
22 28 26.7220,21 23 40.564,8.43,0.988
07 17 52.7347,19 32 49.728,8.43,0.26
18 41 30.4071,12 58 31.236,8.43,0.162
08 42 32.0417,-26 18 44.070,8.43,1.626
09 31 59.3293,-28 13 34.197,8.43,0.707
03 19 24.6261,-56 30 55.784,8.43,1.074
20 22 21.0261,-56 30 03.422,8.43,1.411
18 06 02.6640,-55 27 49.102,8.43,0.505
15 44 03.8499,-54 59 12.416,8.43,1.386
10 14 53.3201,-56 29 01.828,8.43,0.005
17 52 15.3406,44 40 09.052,8.43,0.911
05 39 36.1274,06 52 56.983,8.43,0.306
07 21 47.4302,-48 19 44.260,8.43,-0.047
18 52 21.2166,52 03 36.162,8.43,0.279
18 53 05.8592,-50 10 49.148,8.43,0.784
20 37 16.2393,21 48 13.885,8.43,0.122
23 25 30.5694,17 39 04.617,8.43,0.95
16 03 10.2982,-26 37 47.075,8.43,0.163
03 31 35.6819,-50 06 16.726,8.43,1.222
06 21 01.9004,-54 56 03.842,8.43,0.633
11 35 06.9363,-56 01 58.695,8.43,0.963
09 44 00.9794,17 40 24.441,8.43,0.996
17 36 23.2313,-20 58 38.034,8.43,1.873
03 08 00.5151,-39 18 17.183,8.43,0.603
17 43 25.9771,21 39 43.678,8.43,1.762
07 16 54.3747,-58 00 39.789,8.43,1.264
14 11 01.4277,-54 53 50.120,8.43,1.198
03 41 54.4904,-57 59 56.121,8.43,0.788
17 39 27.7557,-45 53 10.372,8.43,0.682
09 49 00.0437,12 05 46.804,8.43,0.48
03 36 12.5920,-28 44 56.139,8.43,0.548
18 58 05.9526,-51 09 32.728,8.43,1.451
22 26 29.9685,20 17 42.978,8.43,0.438
09 04 46.4289,-45 51 42.121,8.43,0.077
14 29 01.2451,12 07 19.681,8.43,0.913
00 57 10.7309,19 52 40.605,8.43,0.468
13 41 56.0215,-45 51 03.478,8.43,-0.193
06 57 22.5621,-51 00 03.436,8.43,0.559
16 46 40.5312,-59 02 34.583,8.43,1.388
16 52 20.8227,-50 55 16.338,8.43,1.537
06 45 30.4964,15 28 47.978,8.43,0.112
06 26 43.5895,-59 01 26.785,8.43,0.623
05 45 28.3354,-60 43 18.917,8.43,-0.06
05 21 12.4960,32 34 46.185,8.43,0.119
02 22 26.6393,-15 14 11.759,8.43,0.913
16 49 22.3871,-16 46 19.554,8.43,1.36
00 00 09.8202,-35 57 36.809,8.43,1.484
09 20 40.4566,22 38 53.316,8.43,0.983
22 03 38.9546,-85 54 09.426,8.43,0.6
01 35 45.6297,19 40 13.708,8.43,0.574
13 21 44.2690,-42 07 54.163,8.43,1.407
08 45 58.3748,53 54 58.948,8.43,1.62
08 04 50.9110,-42 06 37.870,8.43,1.285
07 52 07.8031,-42 19 25.675,8.43,-0.089
09 12 42.5387,20 40 24.987,8.43,0.609
18 39 19.7180,-37 42 06.467,8.43,0.892
23 32 43.7127,-17 48 41.269,8.43,0.653
09 38 35.7311,30 45 41.428,8.43,0.265
21 49 01.6333,-46 53 03.757,8.43,1.657
19 36 39.1547,-46 52 57.667,8.43,0.997
17 17 40.5381,29 13 36.121,8.43,1.015
06 39 03.2483,19 35 43.925,8.43,0.352
03 20 26.7809,-47 54 31.218,8.43,1.474
23 27 14.1046,19 12 51.191,8.43,0.431
22 59 05.2204,23 14 31.384,8.43,1.04
13 59 18.0900,-51 53 34.048,8.43,0.489
18 30 32.4252,23 15 08.607,8.43,1.097
12 52 01.5764,20 10 11.365,8.43,0.348
19 18 19.6379,31 58 00.974,8.43,1.096
20 01 31.7120,-52 58 55.671,8.43,1.042
20 31 23.9823,28 36 25.072,8.43,0.046
20 51 45.9591,20 12 00.929,8.43,0.076
18 49 32.5146,23 53 49.794,8.43,0.55
18 24 39.4225,-42 01 41.031,8.43,0.55
09 10 19.8007,-11 37 00.000,8.43,1.485
12 58 37.4171,-41 39 57.640,8.43,1.419
06 35 34.8524,-45 04 19.367,8.43,1.119
15 28 29.4928,-40 44 00.482,8.43,1.144
13 57 06.4111,34 26 04.960,8.43,0.603
10 57 59.1366,31 04 57.166,8.43,0.236
09 09 08.7159,-11 34 20.126,8.43,0.207
15 31 38.1451,-11 14 37.379,8.43,0.564
03 11 09.0599,-32 05 06.068,8.43,1.378
10 42 35.8366,-41 54 14.060,8.43,1.581
09 27 04.5446,56 11 54.512,8.43,1.245
13 34 35.0095,-38 46 24.140,8.43,1.479
19 52 04.5766,-24 26 18.028,8.43,0.609
01 20 04.4532,36 37 52.567,8.43,0.707
12 29 05.1957,-13 18 02.737,8.43,1.061
22 09 56.5487,21 08 38.244,8.43,1.112
12 13 13.2894,-41 48 09.528,8.43,0.482
19 53 11.7402,21 09 28.511,8.43,0.006
05 46 51.7304,-82 25 41.842,8.43,0.205
14 50 34.1171,-40 23 23.834,8.43,1.1
11 08 56.3554,27 59 15.018,8.43,0.435
07 00 05.0179,-42 52 59.934,8.43,0.958
17 46 33.6813,-14 45 26.603,8.43,0.287
09 23 25.5585,-43 36 04.991,8.43,-0.005
07 51 05.7328,-47 24 06.388,8.43,1.731
15 23 10.3252,46 54 22.736,8.43,0.536
18 12 38.8619,41 23 07.842,8.43,0.446
19 27 44.1832,27 06 51.693,8.43,0.261
04 09 17.5167,-28 47 24.700,8.43,1.323
19 11 24.1793,26 50 15.196,8.43,-0.002
16 09 32.0996,-06 43 39.846,8.43,1.274
23 09 34.7071,40 11 00.910,8.43,1.077
10 54 43.8268,53 34 43.008,8.43,1.083
14 17 47.3297,62 45 27.552,8.43,0.27
01 18 22.9142,63 32 42.077,8.43,0.223
13 01 40.8048,-09 38 27.084,8.43,0.296
00 33 37.0676,-35 10 02.943,8.43,0.94
23 59 35.5769,29 03 26.989,8.43,1.271
09 59 21.9491,40 34 19.232,8.43,1.202
21 43 37.3898,-38 08 35.356,8.43,1.469
20 11 53.0499,29 06 46.954,8.43,0.391
07 49 47.4725,-81 12 17.305,8.43,1.623
01 46 09.6980,74 49 21.935,8.43,0.418
16 01 03.1484,55 27 12.301,8.43,0.497
16 11 42.5106,49 57 47.001,8.43,0.953
08 10 23.5293,-30 13 59.691,8.43,0.507
10 22 44.7522,39 55 32.939,8.43,0.9
07 24 47.8191,32 35 20.993,8.43,0.41
09 56 45.1900,-02 17 20.487,8.43,0.149
08 57 58.2632,-28 52 15.593,8.43,0.17
10 37 47.8358,32 41 14.570,8.43,0.619
21 30 07.0002,30 50 21.092,8.43,0.335
11 22 49.3997,33 13 48.265,8.43,0.208
08 20 33.3443,65 23 38.109,8.43,0.825
01 36 20.4567,-33 22 58.964,8.43,0.9
05 11 34.3753,71 39 46.358,8.43,1.531
13 44 45.1380,-03 32 00.000,8.43,1.674
23 10 30.3922,-28 25 42.833,8.43,0.457
20 12 47.3065,-24 48 15.874,8.43,1.421
14 41 24.1137,-33 57 01.192,8.43,1
05 31 38.0330,-24 47 53.722,8.43,0.026
03 20 39.6582,28 49 36.004,8.43,0.56
17 52 03.6184,-04 46 37.003,8.43,0.337
11 28 58.6482,-24 46 00.700,8.43,0.088
11 03 00.5536,-08 23 23.519,8.43,0.386
17 23 48.8117,47 01 16.719,8.43,1.12
07 10 07.5690,60 04 56.537,8.43,0.417
00 36 22.3111,33 38 39.529,8.43,0.33
22 20 49.0747,-80 27 14.331,8.43,0.569
17 39 45.5170,-04 58 06.228,8.43,0.471
20 52 53.2068,42 36 27.906,8.43,0.504
10 36 48.4729,-19 53 34.838,8.43,1.039
14 07 26.0510,52 45 11.048,8.43,0.528
12 19 27.3034,-26 06 25.651,8.43,0.737
08 46 36.0911,-81 07 23.776,8.43,1.169
04 34 04.8629,34 48 01.162,8.43,0.272
20 18 33.4738,39 36 24.392,8.43,1.482
09 06 38.2786,02 49 05.965,8.43,0.442
08 55 50.0912,74 24 17.253,8.43,1.071
19 28 22.1164,-29 23 13.126,8.43,0.996
11 16 31.6888,42 21 15.720,8.43,0.441
14 36 44.9323,02 50 20.874,8.43,1.538
16 14 04.6244,-02 20 19.641,8.43,0.503
22 57 56.7843,-19 49 47.190,8.43,0.95
20 35 28.5314,-23 32 09.365,8.43,1.024
16 08 37.8508,40 03 11.177,8.43,0.404
00 46 52.8502,00 22 37.203,8.43,0.476
11 08 34.5848,-15 33 40.803,8.43,0.976
12 28 25.6473,34 37 29.221,8.43,1.104
00 18 16.5929,-75 39 47.823,8.43,0.616
03 58 55.4762,32 45 23.393,8.43,0.205
00 52 34.6799,34 38 21.744,8.43,0.999
13 02 16.8295,00 33 13.617,8.43,0.368
18 54 13.7477,-01 32 48.212,8.43,0.497
08 33 22.5441,-07 54 50.551,8.43,1.51
04 00 25.2491,-26 50 13.012,8.43,0.514
10 32 08.4064,-31 50 25.749,8.43,0.588
00 02 55.2147,-30 08 59.207,8.43,0.007
20 23 10.2455,-75 33 06.164,8.43,0.547
11 15 36.5733,00 34 24.395,8.43,1.15
17 06 56.8734,-36 43 12.825,8.43,1.547
23 09 05.5630,-30 08 02.094,8.43,1.333
07 45 14.8869,75 47 51.418,8.43,0.279
12 43 32.1221,02 37 15.951,8.43,0.521
12 54 10.8791,02 38 00.000,8.43,0.422
12 10 04.7603,51 18 35.371,8.43,1.014
18 36 18.8516,62 09 09.268,8.43,0.408
05 39 23.2709,-25 32 05.211,8.43,0.389
04 31 50.6547,-80 17 24.363,8.43,1.121
20 56 24.0886,43 07 46.521,8.43,1.05
01 20 12.2756,11 46 43.434,8.43,0.516
03 21 24.9562,76 01 27.014,8.43,0.191
03 39 15.5263,-22 19 20.674,8.43,1.095
04 43 03.8758,-22 19 20.213,8.43,0.705
17 41 39.3545,-00 40 37.972,8.43,0.193
21 07 46.9069,71 22 54.524,8.43,1.192
07 51 48.4467,-26 53 46.939,8.43,1.907
17 55 45.3413,11 48 14.407,8.43,0.685
21 04 28.4263,-26 44 06.319,8.43,0.252
17 59 31.7569,41 43 57.338,8.43,0.556
09 29 23.6761,40 25 47.193,8.43,1.004
23 09 12.0266,-75 53 52.366,8.43,0.918
23 16 50.5981,-17 16 58.855,8.43,1.188
12 53 42.0163,-23 06 33.105,8.43,0.494
16 09 58.8768,-01 36 55.380,8.43,0.493
02 25 42.1537,-27 08 39.031,8.43,0.458
02 23 00.5245,-29 37 10.046,8.43,-0.1
05 20 05.4883,37 24 37.869,8.43,1.493
19 53 39.0146,-32 39 42.927,8.43,1.305
09 50 48.6322,04 58 52.804,8.43,1.333
18 37 10.1213,-29 14 14.498,8.43,1.167
16 38 36.2930,-26 59 21.532,8.43,0.139
22 08 00.4542,61 07 22.083,8.43,0.084
22 08 45.6841,39 25 28.463,8.43,0.634
22 02 50.7275,39 25 38.656,8.43,0.126
05 49 39.2899,-04 27 23.585,8.43,0.986
10 46 40.6080,-64 36 57.337,8.43,0.525
10 49 55.7114,-14 01 18.636,8.43,1.392
17 12 29.8784,69 18 17.215,8.43,0.67
12 07 52.8463,71 45 36.824,8.43,0.131
01 56 48.7508,13 36 22.630,8.43,0.963
12 15 18.6028,-63 25 30.248,8.43,0.605
05 34 09.1318,56 52 32.078,8.43,1.717
19 30 19.6196,-20 50 03.658,8.43,0.138
10 55 06.4150,-22 55 31.580,8.43,0.199
05 32 04.5750,-22 13 36.742,8.43,1.011
17 46 25.3492,-24 08 27.964,8.43,1.308
05 32 32.7525,09 40 10.865,8.43,-0.001
04 56 10.6062,02 56 05.595,8.43,0.837
00 34 09.6874,50 59 49.915,8.43,0.991
22 50 34.0991,-12 41 29.125,8.43,1.163
22 37 33.6817,44 31 42.106,8.43,1.109
02 11 52.9628,-74 05 15.076,8.43,0.328
16 51 57.2679,45 35 38.652,8.43,0.921
10 22 45.0260,01 09 05.641,8.43,0.413
21 01 04.8637,-00 46 07.855,8.43,1.039
20 23 39.3629,46 31 40.571,8.43,-0.04
21 08 59.6399,06 43 24.458,8.43,0.393
00 35 51.6132,-16 34 07.304,8.43,0.952
19 28 57.1128,08 02 23.834,8.43,1.693
07 48 36.9293,-00 44 39.724,8.43,0.945
19 15 58.8735,56 26 05.936,8.43,1.3
06 16 31.5844,-17 30 22.749,8.43,1.495
21 25 41.4240,-21 39 46.252,8.43,0.409
09 13 21.2148,03 21 29.676,8.43,1.174
22 58 35.6135,-05 40 26.009,8.43,1.493
00 09 48.6591,-06 50 28.179,8.43,0.906
00 26 04.1342,44 10 35.901,8.43,1
07 39 27.7002,47 58 16.051,8.43,0
03 30 43.9574,-64 59 12.225,8.43,1.227
10 42 30.2096,47 59 57.148,8.43,1.326
05 01 07.5929,-10 57 24.023,8.43,-0.119
10 41 19.4503,77 13 24.167,8.43,0.007
00 37 55.0489,48 17 35.220,8.43,0.37
00 16 01.9727,-67 53 57.762,8.43,0.1
11 55 28.4989,54 46 45.626,8.43,0.304
08 23 20.3879,68 25 58.970,8.43,1.2
03 12 11.0689,50 15 47.850,8.43,0.922
13 49 58.3820,-51 37 17.875,8.44,1.175
03 47 34.2611,16 42 21.303,8.44,1.2
22 59 29.1270,-06 36 27.037,8.44,0.366
06 57 07.9311,-10 16 47.540,8.44,-0.033
20 45 49.9090,50 45 43.401,8.44,1.677
06 10 54.9774,62 18 49.417,8.44,-0.067
02 29 44.6814,53 03 40.210,8.44,1.177
19 39 23.2845,-01 28 04.652,8.44,0.171
01 03 39.5186,82 06 03.234,8.44,0.6
22 01 37.6128,53 47 49.695,8.44,0.057
10 27 39.4945,-51 35 26.652,8.44,1.547
21 53 21.5428,-10 15 20.017,8.44,0.988
20 37 57.0873,-08 32 00.827,8.44,0.208
04 22 13.5667,-19 25 15.228,8.44,0.466
22 21 22.1827,-52 14 53.767,8.44,0.364
09 39 03.8989,14 25 19.375,8.44,0.995
04 02 49.6500,-57 27 34.101,8.44,0.291
22 23 39.2173,-72 48 14.626,8.44,0.096
07 14 18.8418,-07 31 09.125,8.44,-0.08
08 43 34.8619,31 19 01.880,8.44,1.693
18 28 44.3660,16 46 26.440,8.44,0.64
22 33 20.6004,-60 49 01.933,8.44,0.557
01 24 31.8392,50 48 11.928,8.44,0.159
07 15 41.5267,-72 44 29.094,8.44,0.409
18 26 37.1545,-05 36 06.679,8.44,0.417
15 20 53.0555,-56 17 37.595,8.44,1.26
05 53 31.1027,25 44 32.093,8.44,0.23
01 23 16.7923,61 43 17.590,8.44,0.135
19 34 07.3902,-22 06 16.016,8.44,1.654
19 35 13.4412,14 29 15.020,8.44,0.44
13 13 35.1467,-63 06 09.860,8.44,0.156
00 15 07.3565,61 46 01.941,8.44,1.33
12 40 53.8191,-70 25 13.748,8.44,0.115
06 18 45.1434,18 25 41.179,8.44,1.454
19 11 41.9331,09 57 06.154,8.44,0.506
01 16 39.2221,-02 41 10.938,8.44,1.049
18 43 03.5453,-09 10 11.386,8.44,1.18
19 44 04.9640,-02 00 22.125,8.44,0.056
02 38 35.0562,73 35 14.331,8.44,1.143
12 57 54.9925,-07 08 27.407,8.44,0.984
06 45 27.8597,-07 08 10.249,8.44,0.87
02 45 11.6288,-12 09 38.050,8.44,0.297
20 48 10.7455,-06 01 21.931,8.44,0.61
22 22 03.3828,55 35 14.252,8.44,0.792
01 21 26.2647,19 01 10.284,8.44,1.411
10 14 07.7409,-48 43 28.100,8.44,0.538
11 12 25.1047,-10 08 43.706,8.44,0.415
23 54 16.5871,55 59 32.141,8.44,1.16
21 26 19.1839,41 22 17.751,8.44,0.2
18 28 04.3130,73 46 10.652,8.44,0.019
03 01 10.9432,19 24 10.232,8.44,0.513
23 34 20.0039,08 42 47.344,8.44,0.505
01 09 33.3763,51 34 37.775,8.44,1.069
17 14 33.3256,-54 22 12.501,8.44,0.017
04 27 56.3927,-13 27 52.257,8.44,-0.094
03 57 34.0052,-54 21 26.453,8.44,0.453
04 57 53.4767,08 44 14.628,8.44,0.199
16 05 35.2810,-62 42 32.294,8.44,1.28
00 24 17.0693,77 50 01.218,8.44,0.652
11 08 03.3720,-77 39 17.501,8.44,0.369
11 58 18.6616,-51 30 57.005,8.44,0.575
18 46 03.3844,66 00 10.609,8.44,0.099
14 29 49.5179,72 15 31.330,8.44,1.427
16 06 09.7374,61 37 31.620,8.44,0.048
12 15 33.4695,-05 56 05.479,8.44,0.442
19 01 08.9933,35 25 11.651,8.44,0.95
00 55 01.0161,61 39 44.741,8.44,0.068
08 26 56.2769,-51 29 54.228,8.44,0.045
13 37 41.9534,-68 58 26.928,8.44,0.126
19 11 08.2973,-04 07 45.738,8.44,0.344
09 19 12.7147,51 38 00.177,8.44,0.246
23 32 09.3953,16 37 43.416,8.44,1.195
20 54 49.7427,-64 11 59.673,8.44,0.972
00 30 31.2316,03 16 00.803,8.44,1.19
09 03 08.2524,-08 59 23.518,8.44,0.22
05 04 00.6753,-05 51 04.455,8.44,0.475
05 18 39.5302,-07 44 09.028,8.44,0.299
09 29 35.2758,27 23 37.876,8.44,0.16
01 00 33.4436,60 26 40.948,8.44,0.238
12 27 21.6735,07 08 54.342,8.44,0.436
18 48 37.9120,-03 06 24.586,8.44,0.2
04 13 28.3833,-49 07 18.837,8.44,1.09
20 03 55.9050,-56 26 52.208,8.44,0.375
00 17 06.8575,-12 02 24.884,8.44,0.44
04 30 41.1654,-41 28 36.827,8.44,1.3
22 36 02.1963,-07 04 33.739,8.44,1.486
12 00 08.4201,70 39 05.354,8.44,0.231
23 43 24.1933,-41 36 16.740,8.44,0.48
23 08 12.2344,-63 37 40.820,8.44,0.62
17 07 45.5703,24 34 59.890,8.44,0.309
20 54 48.6079,-73 04 04.931,8.44,1.096
08 43 43.8523,11 15 44.286,8.44,0.134
12 15 14.4452,-73 03 39.899,8.44,0.282
18 38 01.0323,46 48 36.667,8.44,1.149
02 58 51.0454,-52 05 45.503,8.44,0.736
00 03 44.1052,-63 36 02.382,8.44,0.508
01 27 23.7836,00 03 27.869,8.44,0.397
01 57 32.2706,-40 38 10.680,8.44,0.298
20 54 34.1168,-52 31 25.284,8.44,0.405
12 47 55.4376,-71 35 46.101,8.44,0.028
09 23 14.7404,03 30 18.925,8.44,0.414
15 39 52.2092,-36 26 06.753,8.44,0.627
22 58 28.2534,67 05 16.770,8.44,0.45
04 41 05.7771,03 30 50.321,8.44,1.175
23 15 57.5579,33 03 59.596,8.44,0.453
11 20 02.3140,-59 34 13.240,8.44,0.094
13 18 41.8536,07 11 11.115,8.44,0.63
12 16 12.7726,-70 49 35.842,8.44,1.088
05 04 21.3460,08 12 18.604,8.44,1.105
14 02 10.8839,-61 57 28.414,8.44,0.019
08 57 58.3457,-37 43 00.377,8.44,1.651
13 39 28.1696,-57 17 49.050,8.44,0.475
16 20 24.5940,-65 42 42.607,8.44,-0.004
09 43 09.3581,10 29 59.512,8.44,0.382
04 42 08.9062,08 51 10.623,8.44,0.028
14 53 33.6462,07 41 24.598,8.44,0.951
03 06 11.0913,04 49 25.290,8.44,1.058
11 58 47.5726,04 49 53.025,8.44,0.489
05 52 37.1412,05 09 52.574,8.44,1.06
12 24 20.1620,63 47 35.846,8.44,0.984
07 34 37.8449,00 10 27.773,8.44,0.03
03 20 11.8444,-52 01 53.626,8.44,0.785
